"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2094.538",96812.8890813297,9424.19028865751,184201.587874002,-36836.5924490298,230462.370611689
"2094.558",96822.3116559327,9421.52506683678,184223.098245029,-36845.6565637492,230490.279875615
"2094.577",96831.7342305356,9418.86151656417,184244.606944507,-36854.7181220564,230518.186583128
"2094.596",96841.1568051386,9416.19963714638,184266.113973131,-36863.7771250117,230546.090735289
"2094.615",96850.5793797415,9413.53942789066,184287.619331592,-36872.8335736745,230573.992333158
"2094.635",96860.0019543444,9410.88088810472,184309.123020584,-36881.8874691036,230601.891377793
"2094.654",96869.4245289474,9408.22401709676,184330.625040798,-36890.9388123571,230629.787870252
"2094.673",96878.8471035503,9405.56881417538,184352.125392925,-36899.9876044922,230657.681811593
"2094.692",96888.2696781532,9402.91527864976,184373.624077657,-36909.0338465656,230685.573202872
"2094.712",96897.6922527562,9400.26340982952,184395.121095683,-36918.0775396331,230713.462045145
"2094.731",96907.1148273591,9397.61320702474,184416.616447693,-36927.1186847498,230741.348339468
"2094.750",96916.5374019621,9394.964669546,184438.110134378,-36936.1572829701,230769.232086894
"2094.769",96925.959976565,9392.31779670432,184459.602156426,-36945.1933353478,230797.113288478
"2094.788",96935.3825511679,9389.6725878112,184481.092514525,-36954.2268429357,230824.991945272
"2094.808",96944.8051257709,9387.02904217869,184502.581209363,-36963.257806786,230852.868058328
"2094.827",96954.2277003738,9384.3871591192,184524.068241628,-36972.2862279503,230880.741628698
"2094.846",96963.6502749768,9381.7469379457,184545.553612008,-36981.3121074793,230908.612657433
"2094.865",96973.0728495797,9379.1083779716,184567.037321188,-36990.3354464231,230936.481145582
"2094.885",96982.4954241826,9376.47147851075,184588.519369855,-36999.356245831,230964.347094196
"2094.904",96991.9179987856,9373.83623887757,184609.999758694,-37008.3745067515,230992.210504323
"2094.923",97001.3405733885,9371.20265838681,184631.47848839,-37017.3902302327,231020.07137701
"2094.942",97010.7631479914,9368.57073635384,184652.955559629,-37026.4034173216,231047.929713304
"2094.962",97020.1857225944,9365.9404720944,184674.430973094,-37035.4140690646,231075.785514253
"2094.981",97029.6082971973,9363.31186492473,184695.90472947,-37044.4221865075,231103.638780902
"2095.000",97039.0308718003,9360.68491416155,184717.376829439,-37053.4277706953,231131.489514296
"2095.019",97048.4534464032,9358.05961912202,184738.847273684,-37062.4308226723,231159.337715479
"2095.038",97057.8760210061,9355.43597912382,184760.316062888,-37071.4313434821,231187.183385494
"2095.058",97067.2985956091,9352.81399348506,184781.783197733,-37080.4293341674,231215.026525386
"2095.077",97076.721170212,9350.19366152429,184803.2486789,-37089.4247957704,231242.867136194
"2095.096",97086.143744815,9347.57498256059,184824.712507069,-37098.4177293326,231270.705218963
"2095.115",97095.5663194179,9344.9579559135,184846.174682922,-37107.4081358946,231298.54077473
"2095.135",97104.9888940208,9342.342580903,184867.635207139,-37116.3960164965,231326.373804538
"2095.154",97114.4114686238,9339.72885684947,184889.094080398,-37125.3813721774,231354.204309425
"2095.173",97123.8340432267,9337.11678307396,184910.551303379,-37134.3642039761,231382.032290429
"2095.192",97133.2566178296,9334.50635889776,184932.006876762,-37143.3445129302,231409.857748589
"2095.212",97142.6791924326,9331.89758364274,184953.460801222,-37152.322300077,231437.680684942
"2095.231",97152.1017670355,9329.29045663124,184974.91307744,-37161.2975664529,231465.501100524
"2095.250",97161.5243416385,9326.68497718601,184996.363706091,-37170.2703130936,231493.318996371
"2095.269",97170.9469162414,9324.08114463031,185017.812687852,-37179.2405410342,231521.134373517
"2095.288",97180.3694908443,9321.47895828784,185039.260023401,-37188.2082513089,231548.947232998
"2095.308",97189.7920654473,9318.87841748273,185060.705713412,-37197.1734449513,231576.757575846
"2095.327",97199.2146400502,9316.27952153971,185082.149758561,-37206.1361229943,231604.565403095
"2095.346",97208.6372146532,9313.68226978376,185103.592159523,-37215.0962864701,231632.370715776
"2095.365",97218.0597892561,9311.08666154048,185125.032916972,-37224.0539364102,231660.173514922
"2095.385",97227.482363859,9308.4926961359,185146.472031582,-37233.0090738453,231687.973801563
"2095.404",97236.904938462,9305.9003728965,185167.909504027,-37241.9616998055,231715.771576729
"2095.423",97246.3275130649,9303.30969114917,185189.345334981,-37250.9118153203,231743.56684145
"2095.442",97255.7500876678,9300.72065022137,185210.779525114,-37259.8594214181,231771.359596754
"2095.462",97265.1726622708,9298.1332494409,185232.212075101,-37268.804519127,231799.149843669
"2095.481",97274.5952368737,9295.54748813607,185253.642985611,-37277.7471094744,231826.937583222
"2095.500",97284.0178114767,9292.9633656357,185275.072257318,-37286.6871934865,231854.72281644
"2095.519",97293.4403860796,9290.38088126897,185296.49989089,-37295.6247721895,231882.505544349
"2095.538",97302.8629606825,9287.80003436559,185317.925886999,-37304.5598466084,231910.285767973
"2095.558",97312.2855352855,9285.22082425571,185339.350246315,-37313.4924177677,231938.063488339
"2095.577",97321.7081098884,9282.64325026992,185360.772969507,-37322.4224866911,231965.838706468
"2095.596",97331.1306844913,9280.06731173924,185382.194057243,-37331.3500544016,231993.611423384
"2095.615",97340.5532590943,9277.49300799526,185403.613510193,-37340.2751219218,232021.38164011
"2095.635",97349.9758336972,9274.92033836991,185425.031329025,-37349.1976902731,232049.149357668
"2095.654",97359.3984083002,9272.34930219559,185446.447514405,-37358.1177604767,232076.914577077
"2095.673",97368.8209829031,9269.77989880519,185467.862067001,-37367.0353335527,232104.677299359
"2095.692",97378.243557506,9267.21212753207,185489.27498748,-37375.9504105209,232132.437525533
"2095.712",97387.666132109,9264.64598770998,185510.686276508,-37384.8629923999,232160.195256618
"2095.731",97397.0887067119,9262.08147867318,185532.095934751,-37393.7730802081,232187.950493632
"2095.750",97406.5112813149,9259.51859975632,185553.503962873,-37402.6806749629,232215.703237593
"2095.769",97415.9338559178,9256.95735029457,185574.910361541,-37411.5857776812,232243.453489517
"2095.788",97425.3564305207,9254.39772962355,185596.315131418,-37420.4883893791,232271.201250421
"2095.808",97434.7790051237,9251.83973707927,185617.718273168,-37429.388511072,232298.946521319
"2095.827",97444.2015797266,9249.28337199823,185639.119787455,-37438.2861437746,232326.689303228
"2095.846",97453.6241543295,9246.72863371739,185660.519674942,-37447.1812885011,232354.42959716
"2095.865",97463.0467289325,9244.17552157413,185681.917936291,-37456.0739462647,232382.16740413
"2095.885",97472.4693035354,9241.62403490633,185703.314572164,-37464.9641180781,232409.902725149
"2095.904",97481.8918781384,9239.07417305223,185724.709583224,-37473.8518049535,232437.63556123
"2095.923",97491.3144527413,9236.52593535063,185746.102970132,-37482.7370079019,232465.365913384
"2095.942",97500.7370273442,9233.97932114069,185767.494733548,-37491.6197279341,232493.093782623
"2095.962",97510.1596019472,9231.43432976207,185788.884874132,-37500.4999660599,232520.819169954
"2095.981",97519.5821765501,9228.89096055483,185810.273392545,-37509.3777232888,232548.542076389
"2096.000",97529.004751153,9226.34921285955,185831.660289447,-37518.253000629,232576.262502935
"2096.019",97538.427325756,9223.80908601717,185853.045565495,-37527.1257990887,232603.980450601
"2096.038",97547.8499003589,9221.27057936913,185874.429221349,-37535.996119675,232631.695920393
"2096.058",97557.2724749619,9218.73369225733,185895.811257666,-37544.8639633943,232659.408913318
"2096.077",97566.6950495648,9216.19842402409,185917.191675105,-37553.7293312526,232687.119430382
"2096.096",97576.1176241677,9213.66477401213,185938.570474323,-37562.5922242549,232714.82747259
"2096.115",97585.5401987707,9211.1327415647,185959.947655977,-37571.4526434058,232742.533040947
"2096.135",97594.9627733736,9208.60232602543,185981.323220722,-37580.310589709,232770.236136456
"2096.154",97604.3853479766,9206.07352673844,186002.697169215,-37589.1660641677,232797.936760121
"2096.173",97613.8079225795,9203.54634304826,186024.069502111,-37598.0190677843,232825.634912943
"2096.192",97623.2304971824,9201.02077429989,186045.440220065,-37606.8696015606,232853.330595925
"2096.212",97632.6530717854,9198.49681983869,186066.809323732,-37615.7176664976,232881.023810068
"2096.231",97642.0756463883,9195.97447901062,186088.176813766,-37624.5632635957,232908.714556372
"2096.250",97651.4982209912,9193.45375116193,186109.542690821,-37633.4063938548,232936.402835837
"2096.269",97660.9207955942,9190.93463563938,186130.906955549,-37642.2470582738,232964.088649462
"2096.288",97670.3433701971,9188.41713179019,186152.269608604,-37651.0852578511,232991.771998245
"2096.308",97679.7659448,9185.90123896197,186173.630650638,-37659.9209935844,233019.452883185
"2096.327",97689.188519403,9183.3869565028,186194.990082303,-37668.7542664709,233047.131305277
"2096.346",97698.6110940059,9180.87428376119,186216.347904251,-37677.5850775068,233074.807265519
"2096.365",97708.0336686089,9178.3632200861,186237.704117132,-37686.4134276877,233102.480764905
"2096.385",97717.4562432118,9175.8537648269,186259.058721597,-37695.2393180089,233130.151804432
"2096.404",97726.8788178148,9173.34591733343,186280.411718296,-37704.0627494645,233157.820385094
"2096.423",97736.3013924177,9170.83967695595,186301.763107879,-37712.8837230484,233185.486507884
"2096.442",97745.7239670206,9168.33504304517,186323.112890996,-37721.7022397534,233213.150173795
"2096.462",97755.1465416236,9165.83201495222,186344.461068295,-37730.518300572,233240.811383819
"2096.481",97764.5691162265,9163.33059202871,186365.807640424,-37739.3319064958,233268.470138949
"2096.500",97773.9916908294,9160.8307736266,186387.152608032,-37748.1430585159,233296.126440175
"2096.519",97783.4142654324,9158.33255909839,186408.495971766,-37756.9517576225,233323.780288487
"2096.538",97792.8368400353,9155.83594779694,186429.837732274,-37765.7580048054,233351.431684876
"2096.558",97802.2594146382,9153.34093907557,186451.177890201,-37774.5618010535,233379.08063033
"2096.577",97811.6819892412,9150.84753228805,186472.516446194,-37783.3631473552,233406.727125838
"2096.596",97821.1045638441,9148.35572678856,186493.8534009,-37792.1620446983,233434.371172387
"2096.615",97830.5271384471,9145.86552193172,186515.188754962,-37800.9584940696,233462.012770964
"2096.635",97839.94971305,9143.3769170726,186536.522509027,-37809.7524964556,233489.651922556
"2096.654",97849.372287653,9140.88991156664,186557.854663739,-37818.544052842,233517.288628148
"2096.673",97858.7948622559,9138.40450476983,186579.185219742,-37827.3331642138,233544.922888726
"2096.692",97868.2174368588,9135.92069603849,186600.514177679,-37836.1198315553,233572.554705273
"2096.712",97877.6400114618,9133.43848472938,186621.841538194,-37844.9040558503,233600.184078774
"2096.731",97887.0625860647,9130.95787019978,186643.16730193,-37853.6858380819,233627.811010211
"2096.750",97896.4851606676,9128.4788518073,186664.491469528,-37862.4651792323,233655.435500568
"2096.769",97905.9077352706,9126.00142891002,186685.814041631,-37871.2420802834,233683.057550825
"2096.788",97915.3303098735,9123.52560086643,186707.135018881,-37880.0165422163,233710.677161963
"2096.808",97924.7528844764,9121.05136703551,186728.454401917,-37888.7885660113,233738.294334964
"2096.827",97934.1754590794,9118.5787267766,186749.772191382,-37897.5581526482,233765.909070807
"2096.846",97943.5980336823,9116.10767944952,186771.088387915,-37906.3253031062,233793.521370471
"2096.865",97953.0206082853,9113.63822441445,186792.402992156,-37915.0900183636,233821.131234934
"2096.885",97962.4431828882,9111.17036103208,186813.716004744,-37923.8522993983,233848.738665175
"2096.904",97971.8657574911,9108.70408866349,186835.027426319,-37932.6121471874,233876.34366217
"2096.923",97981.2883320941,9106.2394066702,186856.337257518,-37941.3695627074,233903.946226896
"2096.942",97990.710906697,9103.77631441409,186877.64549898,-37950.1245469341,233931.546360328
"2096.962",98000.1334812999,9101.3148112576,186898.952151342,-37958.8771008427,233959.144063443
"2096.981",98009.5560559029,9098.85489656347,186920.257215242,-37967.6272254078,233986.739337214
"2097.000",98018.9786305058,9096.3965696949,186941.560691317,-37976.3749216032,234014.332182615
"2097.019",98028.4012051088,9093.93983001557,186962.862580202,-37985.1201904022,234041.92260062
"2097.038",98037.8237797117,9091.48467688954,186984.162882534,-37993.8630327773,234069.510592201
"2097.058",98047.2463543146,9089.03110968127,187005.461598948,-38002.6034497005,234097.09615833
"2097.077",98056.6689289176,9086.57912775569,187026.758730079,-38011.341442143,234124.679299978
"2097.096",98066.0915035205,9084.1287304781,187048.054276563,-38020.0770110755,234152.260018117
"2097.115",98075.5140781235,9081.67991721432,187069.348239033,-38028.810157468,234179.838313715
"2097.135",98084.9366527264,9079.23268733051,187090.640618122,-38037.5408822898,234207.414187743
"2097.154",98094.3592273293,9076.78704019326,187111.931414465,-38046.2691865096,234234.987641168
"2097.173",98103.7818019323,9074.34297516962,187133.220628695,-38054.9950710954,234262.55867496
"2097.192",98113.2043765352,9071.90049162704,187154.508261443,-38063.7185370148,234290.127290085
"2097.212",98122.6269511381,9069.45958893337,187175.794313343,-38072.4395852343,234317.693487511
"2097.231",98132.0495257411,9067.02026645692,187197.078785025,-38081.1582167201,234345.257268202
"2097.250",98141.472100344,9064.58252356639,187218.361677122,-38089.8744324377,234372.818633126
"2097.269",98150.894674947,9062.14635963092,187239.642990263,-38098.588233352,234400.377583246
"2097.288",98160.3172495499,9059.71177402006,187260.92272508,-38107.299620427,234427.934119527
"2097.308",98169.7398241528,9057.2787661038,187282.200882202,-38116.0085946264,234455.488242932
"2097.327",98179.1623987558,9054.84733525249,187303.477462259,-38124.7151569131,234483.039954425
"2097.346",98188.5849733587,9052.41748083696,187324.75246588,-38133.4193082493,234510.589254967
"2097.365",98198.0075479616,9049.98920222846,187346.025893695,-38142.1210495966,234538.13614552
"2097.385",98207.4301225646,9047.56249879861,187367.297746331,-38150.8203819161,234565.680627045
"2097.404",98216.8526971675,9045.13736991947,187388.568024416,-38159.5173061681,234593.222700503
"2097.423",98226.2752717705,9042.71381496356,187409.836728577,-38168.2118233122,234620.762366853
"2097.442",98235.6978463734,9040.29183330374,187431.103859443,-38176.9039343075,234648.299627054
"2097.462",98245.1204209763,9037.87142431331,187452.369417639,-38185.5936401126,234675.834482065
"2097.481",98254.5429955793,9035.45258736605,187473.633403793,-38194.2809416852,234703.366932844
"2097.500",98263.9655701822,9033.03532183607,187494.895818528,-38202.9658399824,234730.896980347
"2097.519",98273.3881447852,9030.61962709791,187516.156662472,-38211.6483359608,234758.424625531
